No.,Provinsi,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,13/01/2020,14/01/2020,15/01/2020,16/01/2020,17/01/2020,20/01/2020,21/01/2020,22/01/2020,23/01/2020,24/01/2020,27/01/2020,28/01/2020,29/01/2020,30/01/2020,31/01/2020,2020-03-02 00:00:00,2020-04-02 00:00:00,2020-05-02 00:00:00,2020-06-02 00:00:00,2020-07-02 00:00:00,2020-10-02 00:00:00,2020-11-02 00:00:00,2020-12-02 00:00:00,13/02/2020,14/02/2020,17/02/2020,18/02/2020,19/02/2020,20/02/2020,21/02/2020,24/02/2020,25/02/2020,26/02/2020,27/02/2020,28/02/2020,2020-02-03 00:00:00,2020-03-03 00:00:00,2020-04-03 00:00:00,2020-05-03 00:00:00,2020-06-03 00:00:00,2020-09-03 00:00:00,2020-10-03 00:00:00,2020-11-03 00:00:00,2020-12-03 00:00:00,13/03/2020,16/03/2020,17/03/2020,18/03/2020,19/03/2020,20/03/2020,23/03/2020,24/03/2020,26/03/2020,27/03/2020,30/03/2020,31/03/2020,2020-01-04 00:00:00,2020-02-04 00:00:00,2020-03-04 00:00:00,2020-06-04 00:00:00,2020-07-04 00:00:00,2020-08-04 00:00:00,2020-09-04 00:00:00,13/04/2020,14/04/2020,15/04/2020,16/04/2020,17/04/2020,20/04/2020,21/04/2020,22/04/2020,23/04/2020,24/04/2020,27/04/2020,28/04/2020,29/04/2020,30/04/2020,2020-04-05 00:00:00,2020-05-05 00:00:00,2020-06-05 00:00:00,2020-08-05 00:00:00,2020-11-05 00:00:00,2020-12-05 00:00:00,13/05/2020,14/05/2020,15/05/2020,18/05/2020,19/05/2020,20/05/2020,28/05/2020,29/05/2020,2020-02-06 00:00:00,2020-03-06 00:00:00,2020-04-06 00:00:00,2020-05-06 00:00:00,2020-08-06 00:00:00,2020-09-06 00:00:00,2020-10-06 00:00:00,2020-11-06 00:00:00,2020-12-06 00:00:00,15/06/2020,16/06/2020,17/06/2020,18/06/2020,19/06/2020,22/06/2020,23/06/2020,24/06/2020,25/06/2020,26/06/2020,29/06/2020,30/06/2020,2020-01-07 00:00:00,2020-02-07 00:00:00,2020-03-07 00:00:00,2020-06-07 00:00:00,2020-07-07 00:00:00,2020-08-07 00:00:00,2020-09-07 00:00:00,2020-10-07 00:00:00,13/07/2020,14/07/2020,15/07/2020,16/07/2020,17/07/2020,20/07/2020,21/07/2020,22/07/2020,23/07/2020,24/07/2020,27/07/2020,28/07/2020,29/07/2020,30/07/2020,2020-03-08 00:00:00,2020-04-08 00:00:00,2020-05-08 00:00:00,2020-06-08 00:00:00,2020-07-08 00:00:00,2020-10-08 00:00:00,2020-11-08 00:00:00,2020-12-08 00:00:00,13/08/2020,14/08/2020,18/08/2020,19/08/2020,24/08/2020,25/08/2020,26/08/2020,27/08/2020,28/08/2020,31/08/2020,2020-01-09 00:00:00,2020-02-09 00:00:00,2020-03-09 00:00:00,2020-04-09 00:00:00,2020-07-09 00:00:00,2020-08-09 00:00:00,2020-09-09 00:00:00,2020-10-09 00:00:00,2020-11-09 00:00:00,14/09/2020,15/09/2020,16/09/2020,17/09/2020,18/09/2020,21/09/2020,22/09/2020,23/09/2020,24/09/2020,25/09/2020,28/09/2020,29/09/2020,30/09/2020,2020-01-10 00:00:00,2020-02-10 00:00:00,2020-05-10 00:00:00,2020-06-10 00:00:00,2020-07-10 00:00:00,2020-08-10 00:00:00,2020-09-10 00:00:00,2020-12-10 00:00:00,13/10/2020,14/10/2020,15/10/2020,16/10/2020,19/10/2020,20/10/2020,21/10/2020,22/10/2020,23/10/2020,26/10/2020,27/10/2020,2020-02-11 00:00:00,2020-03-11 00:00:00,2020-04-11 00:00:00,2020-05-11 00:00:00,2020-06-11 00:00:00,2020-09-11 00:00:00,2020-10-11 00:00:00,2020-11-11 00:00:00,2020-12-11 00:00:00,13/11/2020,16/11/2020,17/11/2020,18/11/2020,19/11/2020,20/11/2020,23/11/2020,24/11/2020,25/11/2020,26/11/2020,27/11/2020,30/11/2020,2020-01-12 00:00:00,2020-02-12 00:00:00,2020-03-12 00:00:00,2020-04-12 00:00:00,2020-07-12 00:00:00,2020-08-12 00:00:00,2020-10-12 00:00:00,2020-11-12 00:00:00,14/12/2020,15/12/2020,16/12/2020,17/12/2020,18/12/2020,21/12/2020,22/12/2020,23/12/2020,28/12/2020,29/12/2020,30/12/2020,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,13/01/2021,14/01/2021,15/01/2021,18/01/2021,19/01/2021,20/01/2021,21/01/2021,22/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,2021-01-02 00:00:00,2021-02-02 00:00:00,2021-03-02 00:00:00,2021-04-02 00:00:00,2021-05-02 00:00:00,2021-08-02 00:00:00,2021-09-02 00:00:00,2021-10-02 00:00:00,2021-11-02 00:00:00,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,2021-01-03 00:00:00,2021-02-03 00:00:00,2021-03-03 00:00:00,2021-04-03 00:00:00,2021-05-03 00:00:00,2021-08-03 00:00:00,2021-09-03 00:00:00,2021-10-03 00:00:00,2021-12-03 00:00:00,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,29/03/2021,30/03/2021,31/03/2021,2021-01-04 00:00:00,2021-05-04 00:00:00,2021-06-04 00:00:00,2021-07-04 00:00:00,2021-08-04 00:00:00,2021-09-04 00:00:00,2021-12-04 00:00:00,13/04/2021,14/04/2021,15/04/2021,16/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,2021-03-05 00:00:00,2021-04-05 00:00:00,2021-05-05 00:00:00,2021-06-05 00:00:00,2021-07-05 00:00:00,2021-10-05 00:00:00,2021-11-05 00:00:00,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,24/05/2021,25/05/2021,27/05/2021,28/05/2021,31/05/2021,2021-02-06 00:00:00,2021-03-06 00:00:00,2021-04-06 00:00:00,2021-07-06 00:00:00,2021-08-06 00:00:00,2021-09-06 00:00:00,2021-10-06 00:00:00,2021-11-06 00:00:00,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,28/06/2021,29/06/2021,30/06/2021,2021-01-07 00:00:00,2021-02-07 00:00:00,2021-05-07 00:00:00,2021-06-07 00:00:00,2021-07-07 00:00:00,2021-08-07 00:00:00,2021-09-07 00:00:00,2021-12-07 00:00:00,13/07/2021,14/07/2021,15/07/2021,16/07/2021,19/07/2021,21/07/2021,22/07/2021,23/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,2021-02-08 00:00:00,2021-03-08 00:00:00,2021-04-08 00:00:00,2021-05-08 00:00:00,2021-06-08 00:00:00,2021-09-08 00:00:00,2021-10-08 00:00:00,2021-12-08 00:00:00,13/08/2021,16/08/2021,18/08/2021,19/08/2021,20/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,30/08/2021,31/08/2021,2021-01-09 00:00:00,2021-02-09 00:00:00,2021-03-09 00:00:00,2021-06-09 00:00:00,2021-07-09 00:00:00,2021-08-09 00:00:00,2021-09-09 00:00:00,2021-10-09 00:00:00,13/09/2021,14/09/2021,15/09/2021,16/09/2021,17/09/2021,20/09/2021,21/09/2021,22/09/2021,23/09/2021,24/09/2021,27/09/2021,28/09/2021,29/09/2021,30/09/2021,2021-01-10 00:00:00,2021-04-10 00:00:00,2021-05-10 00:00:00,2021-06-10 00:00:00,2021-07-10 00:00:00,2021-08-10 00:00:00,2021-11-10 00:00:00,2021-12-10 00:00:00,13/10/2021,14/10/2021,15/10/2021,18/10/2021,19/10/2021,21/10/2021,22/10/2021,25/10/2021,26/10/2021,27/10/2021,28/10/2021,29/10/2021,2021-01-11 00:00:00,2021-02-11 00:00:00,2021-03-11 00:00:00,2021-04-11 00:00:00,2021-05-11 00:00:00,2021-08-11 00:00:00,2021-09-11 00:00:00,2021-10-11 00:00:00,2021-11-11 00:00:00,2021-12-11 00:00:00,15/11/2021,16/11/2021,17/11/2021,18/11/2021,19/11/2021,22/11/2021,23/11/2021,24/11/2021,25/11/2021,26/11/2021,29/11/2021,30/11/2021,2021-01-12 00:00:00,2021-02-12 00:00:00,2021-03-12 00:00:00,2021-06-12 00:00:00,2021-07-12 00:00:00,2021-08-12 00:00:00,2021-09-12 00:00:00,2021-10-12 00:00:00,13/12/2021,14/12/2021,15/12/2021,16/12/2021,17/12/2021,20/12/2021,21/12/2021,22/12/2021,23/12/2021,24/12/2021,27/12/2021,28/12/2021,29/12/2021,30/12/2021,31/12/2021
I,SEMUA PROVINSI,13500.0,13550.0,13600.0,13600.0,13600.0,13650.0,13650.0,13700.0,13750.0,13750.0,13750.0,13750.0,13750.0,13800.0,13800.0,13800.0,13800.0,13800.0,13850.0,13850.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13750.0,13750.0,13800.0,13800.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,14050.0,13750.0,13750.0,14000.0,13750.0,13750.0,13700.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13700.0,13700.0,13700.0,13700.0,13750.0,13750.0,13750.0,13750.0,13750.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13850.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13750.0,13750.0,13750.0,13750.0,13750.0,13700.0,13700.0,13700.0,13700.0,13700.0,13700.0,13700.0,13700.0,13650.0,13650.0,13650.0,13650.0,13650.0,13650.0,13650.0,13650.0,13650.0,13650.0,13650.0,13650.0,13650.0,13600.0,13600.0,13600.0,13550.0,13600.0,13600.0,13600.0,13550.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13550.0,13550.0,13550.0,13550.0,13550.0,13550.0,13550.0,13550.0,13600.0,13600.0,13600.0,13600.0,13600.0,13650.0,13700.0,13700.0,13700.0,13700.0,13700.0,13700.0,13650.0,13700.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13800.0,13850.0,13850.0,13850.0,13850.0,13850.0,13850.0,13850.0,13900.0,13900.0,13950.0,13950.0,13950.0,13950.0,14000.0,14000.0,14000.0,14000.0,14000.0,14050.0,14050.0,14100.0,14100.0,14100.0,14100.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14200.0,14200.0,14250.0,14250.0,14250.0,14250.0,14250.0,14300.0,14300.0,14300.0,14300.0,14300.0,14300.0,14300.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14450.0,14450.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14550.0,14550.0,14550.0,14550.0,14550.0,14550.0,14600.0,14600.0,14600.0,14550.0,14600.0,14600.0,14650.0,14650.0,14650.0,14700.0,14700.0,14700.0,14700.0,14700.0,14700.0,14700.0,14700.0,14750.0,14750.0,14750.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14850.0,14850.0,14850.0,14850.0,14850.0,14900.0,14900.0,14900.0,14950.0,14950.0,14950.0,15000.0,15000.0,15000.0,15000.0,15050.0,15100.0,15100.0,15100.0,15150.0,15150.0,15150.0,15300.0,15200.0,15200.0,15250.0,15200.0,15200.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15350.0,15350.0,15350.0,15350.0,15300.0,15350.0,15300.0,15300.0,15350.0,15350.0,15300.0,15300.0,15300.0,15350.0,15350.0,15350.0,15350.0,15350.0,15400.0,15400.0,15400.0,15400.0,15450.0,15450.0,15500.0,15550.0,15550.0,15600.0,15600.0,15650.0,15650.0,15650.0,15700.0,15700.0,15700.0,15700.0,15750.0,15750.0,15800.0,15850.0,15850.0,15850.0,15850.0,15850.0,15850.0,15900.0,15900.0,15900.0,15900.0,15900.0,15950.0,15950.0,16000.0,16000.0,16000.0,16050.0,16050.0,16050.0,16050.0,16050.0,16050.0,16100.0,16100.0,16100.0,16100.0,16100.0,16150.0,16150.0,16150.0,16150.0,16200.0,16200.0,16200.0,16250.0,16300.0,16450.0,16500.0,16550.0,16600.0,16650.0,16750.0,16800.0,16800.0,16850.0,16950.0,17050.0,17050.0,17200.0,17250.0,17400.0,17450.0,17550.0,17700.0,17700.0,17850.0,17950.0,18000.0,18050.0,18100.0,18250.0,18300.0,18350.0,18350.0,18400.0,18450.0,18500.0,18550.0,18600.0,18600.0,18700.0,18750.0,18850.0,18900.0,18950.0,19100.0,19150.0,19200.0,19250.0,19250.0,19300.0,19300.0,19400.0,19450.0,19450.0,19500.0,19550.0,19550.0,19550.0,19550.0,19600.0,19650.0,19750.0,19850.0,19900.0
II,ACEH,13600.0,13600.0,13750.0,13750.0,13700.0,13700.0,13800.0,13800.0,13800.0,14000.0,14000.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14050.0,14000.0,13900.0,13950.0,13950.0,13950.0,13950.0,13900.0,13900.0,13900.0,13900.0,13900.0,13850.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13850.0,13850.0,13850.0,13850.0,13800.0,13800.0,13800.0,13800.0,13800.0,13750.0,13700.0,13700.0,13650.0,13750.0,13800.0,13800.0,13800.0,13800.0,13800.0,13750.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13750.0,13700.0,13650.0,13650.0,13650.0,13650.0,13600.0,13550.0,13550.0,13550.0,13550.0,13500.0,13500.0,13550.0,13550.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13500.0,13500.0,13500.0,13550.0,13550.0,13550.0,13550.0,13550.0,13550.0,13550.0,13600.0,13650.0,13650.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13800.0,13800.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13750.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,13950.0,13950.0,13950.0,13950.0,13950.0,14000.0,14000.0,14100.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,14000.0,13950.0,13950.0,13950.0,13950.0,14000.0,14000.0,14000.0,14050.0,14050.0,14050.0,14050.0,14050.0,14100.0,14100.0,14050.0,14050.0,14100.0,14100.0,14100.0,14100.0,14100.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14150.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14300.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14350.0,14450.0,14450.0,14450.0,14450.0,14450.0,14450.0,14450.0,14450.0,14450.0,14450.0,14400.0,14400.0,14500.0,14500.0,14500.0,14500.0,14500.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,14550.0,14550.0,14600.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14450.0,14450.0,14450.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14650.0,14650.0,14650.0,14750.0,14850.0,14850.0,14850.0,14850.0,14850.0,14900.0,14900.0,14950.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15250.0,15250.0,15250.0,15250.0,15250.0,15400.0,15400.0,15400.0,15400.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15300.0,15250.0,15250.0,15100.0,15050.0,15050.0,15050.0,15050.0,15200.0,15200.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15250.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,15550.0,15600.0,15600.0,15650.0,15700.0,15750.0,15750.0,15750.0,15850.0,15850.0,15850.0,15900.0,15900.0,15900.0,16000.0,16050.0,16050.0,16050.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16200.0,16200.0,16350.0,16350.0,16700.0,16700.0,16700.0,16700.0,16800.0,16800.0,16800.0,16850.0,16850.0,16900.0,16900.0,16900.0,17300.0,17300.0,17300.0,17300.0,17300.0,17750.0,17800.0,18100.0,18100.0,18100.0,18150.0,18350.0,18450.0,18450.0,18450.0,18450.0,18450.0,18650.0,18650.0,18650.0,18950.0,18950.0,18950.0,19000.0,19400.0,19450.0,19450.0,19450.0,19450.0,19450.0,19450.0,19450.0,19550.0,19600.0,19700.0,19700.0,19950.0,19950.0,19950.0,20000.0,20000.0,20150.0,20150.0,20150.0,20150.0
III,SUMATERA UTARA,12750.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12950.0,13050.0,13050.0,13050.0,13050.0,13050.0,13100.0,13100.0,13100.0,13100.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13050.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,13000.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12800.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12850.0,12850.0,12850.0,12850.0,12850.0,12900.0,12900.0,12900.0,12900.0,12900.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12750.0,12800.0,12800.0,12800.0,12700.0,12700.0,12700.0,12700.0,12700.0,12700.0,12700.0,12750.0,12750.0,12750.0,12750.0,12800.0,12800.0,12800.0,12800.0,12700.0,12700.0,12700.0,12700.0,12700.0,12700.0,12700.0,12700.0,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0,12650.0,12700.0,12700.0,12700.0,12700.0,12700.0,12800.0,12800.0,12800.0,12850.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12950.0,12950.0,12950.0,13000.0,13100.0,13100.0,13100.0,13100.0,13100.0,13150.0,13150.0,13150.0,13100.0,13100.0,13100.0,13100.0,13100.0,13200.0,13250.0,13300.0,13450.0,13450.0,13450.0,13350.0,13350.0,13350.0,13350.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13400.0,13450.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13550.0,13550.0,13550.0,13550.0,13550.0,13500.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13600.0,13650.0,13650.0,13650.0,13650.0,13650.0,13700.0,13750.0,13750.0,13800.0,13800.0,13800.0,13800.0,13800.0,13800.0,14000.0,14050.0,14050.0,14050.0,14050.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,14250.0,14250.0,14250.0,14250.0,14250.0,14300.0,14300.0,14300.0,14300.0,14300.0,14300.0,14300.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,14450.0,14450.0,14450.0,14550.0,14550.0,14550.0,14550.0,14550.0,14550.0,14550.0,14600.0,14600.0,14600.0,14600.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14650.0,14700.0,14700.0,14700.0,14700.0,14700.0,14700.0,14700.0,14700.0,14700.0,14750.0,14750.0,14750.0,14750.0,14800.0,14800.0,14800.0,14800.0,14850.0,14900.0,14900.0,14900.0,15000.0,15050.0,15050.0,15050.0,15050.0,15050.0,15050.0,15050.0,15100.0,15100.0,15150.0,15150.0,15150.0,15150.0,15150.0,15200.0,15200.0,15200.0,15150.0,15150.0,15150.0,15150.0,15150.0,15150.0,15100.0,15100.0,15100.0,15100.0,15200.0,15200.0,15350.0,15300.0,15300.0,15250.0,15250.0,15200.0,15200.0,15250.0,15250.0,15250.0,15300.0,15300.0,15400.0,15400.0,15400.0,15400.0,15400.0,15550.0,15550.0,15550.0,15550.0,15550.0,15700.0,15700.0,15750.0,15750.0,15800.0,15800.0,15900.0,15900.0,15900.0,16000.0,16050.0,16050.0,16050.0,16050.0,16050.0,16100.0,16100.0,16100.0,16100.0,16100.0,16100.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,16150.0,16150.0,16150.0,16150.0,16200.0,16200.0,16200.0,16250.0,16300.0,16500.0,16550.0,16650.0,16650.0,16600.0,,16800.0,16800.0,16850.0,17200.0,17300.0,17300.0,17300.0,17300.0,18000.0,18150.0,18150.0,18200.0,18250.0,18250.0,18350.0,18350.0,18350.0,18350.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18550.0,18550.0,18550.0,18650.0,18650.0,18700.0,18700.0,18700.0,18700.0,18700.0,18750.0,18750.0,18750.0,18850.0,18850.0,18850.0,18850.0,18900.0,18850.0,18900.0,18900.0,18900.0,18800.0,18800.0,19000.0,19100.0,19200.0,19200.0
